IDContrato;DataFoto;IDTranche;Tipo;DataBase;DataBaixa;DataEvento;Projetado;Realizado;TaxaCambio;TaxaVariante;Taxa;FoiRealizado
11546256;1900-01-01;4;2;2030-05-15;2030-05-15;2030-05-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-05-15;2030-05-15;2030-05-15;34606369307055300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-06-17;2030-06-17;2030-06-17;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-06-17;2030-06-17;2030-06-17;27951473720537800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-06-17;2030-06-17;2030-06-17;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100527;0
11546256;1900-01-01;2;3;2030-06-17;2030-06-17;2030-06-17;21256050102471800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-06-17;2030-06-17;2030-06-17;21160418221808500000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-06-17;2030-06-17;2030-06-17;49164962113278500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-06-17;2030-06-17;2030-06-17;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-06-17;2030-06-17;2030-06-17;37052520772693700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-07-15;2030-07-15;2030-07-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-07-15;2030-07-15;2030-07-15;23044470907523800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-07-15;2030-07-15;2030-07-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2030-07-15;2030-07-15;2030-07-15;17524458033687300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-07-15;2030-07-15;2030-07-15;21160418221808500000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-07-15;2030-07-15;2030-07-15;40533839124785800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-07-15;2030-07-15;2030-07-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-07-15;2030-07-15;2030-07-15;30547789556061100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-08-15;2030-08-15;2030-08-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-08-15;2030-08-15;2030-08-15;24791137259779600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-08-15;2030-08-15;2030-08-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100527;0
11546256;1900-01-01;2;3;2030-08-15;2030-08-15;2030-08-15;18852732451954300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-08-15;2030-08-15;2030-08-15;21160418221808500000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-08-15;2030-08-15;2030-08-15;43606120246410400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-08-15;2030-08-15;2030-08-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-08-15;2030-08-15;2030-08-15;32863173422650200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-09-16;2030-09-16;2030-09-16;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-09-16;2030-09-16;2030-09-16;24844070188699900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-09-16;2030-09-16;2030-09-16;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2030-09-16;2030-09-16;2030-09-16;18892985964182200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-09-16;2030-09-16;2030-09-16;21160418221808500000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-09-16;2030-09-16;2030-09-16;43699226086586400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-09-16;2030-09-16;2030-09-16;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-09-16;2030-09-16;2030-09-16;32933341402628100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-10-15;2030-10-15;2030-10-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-10-15;2030-10-15;2030-10-15;21823765385356600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-10-15;2030-10-15;2030-10-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2030-10-15;2030-10-15;2030-10-15;16596157150557700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-10-15;2030-10-15;2030-10-15;21160418221808500000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-10-15;2030-10-15;2030-10-15;38386691487817900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-10-15;2030-10-15;2030-10-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-10-15;2030-10-15;2030-10-15;2892962025416100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-11-18;2030-11-18;2030-11-18;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-11-18;2030-11-18;2030-11-18;24800280220229300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-11-18;2030-11-18;2030-11-18;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2030-11-18;2030-11-18;2030-11-18;18859685331338900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-11-18;2030-11-18;2030-11-18;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-11-18;2030-11-18;2030-11-18;43622202164258600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-11-18;2030-11-18;2030-11-18;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-11-18;2030-11-18;2030-11-18;32875293346464300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2030-12-16;2030-12-16;2030-12-16;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2030-12-16;2030-12-16;2030-12-16;19752403635020400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2030-12-16;2030-12-16;2030-12-16;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2030-12-16;2030-12-16;2030-12-16;15020964028874900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2030-12-16;2030-12-16;2030-12-16;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2030-12-16;2030-12-16;2030-12-16;34743290678387800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2030-12-16;2030-12-16;2030-12-16;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2030-12-16;2030-12-16;2030-12-16;2618381961948100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-01-15;2031-01-15;2031-01-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-01-15;2031-01-15;2031-01-15;20461584580439800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-01-15;2031-01-15;2031-01-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-01-15;2031-01-15;2031-01-15;1556026960747400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-01-15;2031-01-15;2031-01-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-01-15;2031-01-15;2031-01-15;35990697332563100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-01-15;2031-01-15;2031-01-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-01-15;2031-01-15;2031-01-15;27123911078502800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-02-17;2031-02-17;2031-02-17;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-02-17;2031-02-17;2031-02-17;21740035115973900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-02-17;2031-02-17;2031-02-17;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-02-17;2031-02-17;2031-02-17;16532483413033600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-02-17;2031-02-17;2031-02-17;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-02-17;2031-02-17;2031-02-17;38239414976994400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-02-17;2031-02-17;2031-02-17;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-02-17;2031-02-17;2031-02-17;28818627267650700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-03-17;2031-03-17;2031-03-17;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-03-17;2031-03-17;2031-03-17;17777163271518400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-03-17;2031-03-17;2031-03-17;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-03-17;2031-03-17;2031-03-17;13518867625987400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-03-17;2031-03-17;2031-03-17;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-03-17;2031-03-17;2031-03-17;31268961610549100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-03-17;2031-03-17;2031-03-17;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-03-17;2031-03-17;2031-03-17;23565437657532900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-04-15;2031-04-15;2031-04-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-04-15;2031-04-15;2031-04-15;17731809375602200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-04-15;2031-04-15;2031-04-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-04-15;2031-04-15;2031-04-15;13484377684828100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-04-15;2031-04-15;2031-04-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-04-15;2031-04-15;2031-04-15;31189186833852100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-04-15;2031-04-15;2031-04-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-04-15;2031-04-15;2031-04-15;23505316456505800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-05-15;2031-05-15;2031-05-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-05-15;2031-05-15;2031-05-15;17639297052103300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-05-15;2031-05-15;2031-05-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100527;0
11546256;1900-01-01;2;3;2031-05-15;2031-05-15;2031-05-15;13414025523684500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-05-15;2031-05-15;2031-05-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617023;0
11546256;1900-01-01;3;3;2031-05-15;2031-05-15;2031-05-15;31026463217726800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-05-15;2031-05-15;2031-05-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-05-15;2031-05-15;2031-05-15;23382681964226600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-06-16;2031-06-16;2031-06-16;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-06-16;2031-06-16;2031-06-16;18068414682690800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-06-16;2031-06-16;2031-06-16;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-06-16;2031-06-16;2031-06-16;13740353428496100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-06-16;2031-06-16;2031-06-16;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-06-16;2031-06-16;2031-06-16;31781255335699200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-06-16;2031-06-16;2031-06-16;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-06-16;2031-06-16;2031-06-16;23951521020093200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-07-15;2031-07-15;2031-07-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-07-15;2031-07-15;2031-07-15;15685831370725100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-07-15;2031-07-15;2031-07-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-07-15;2031-07-15;2031-07-15;11928487951963300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-07-15;2031-07-15;2031-07-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-07-15;2031-07-15;2031-07-15;27590434506869200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-07-15;2031-07-15;2031-07-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-07-15;2031-07-15;2031-07-15;20793164557678200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-08-15;2031-08-15;2031-08-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-08-15;2031-08-15;2031-08-15;16041324109269200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-08-15;2031-08-15;2031-08-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-08-15;2031-08-15;2031-08-15;12198826880676300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-08-15;2031-08-15;2031-08-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-08-15;2031-08-15;2031-08-15;28215724865324400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-08-15;2031-08-15;2031-08-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-08-15;2031-08-15;2031-08-15;21264406332303100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-09-15;2031-09-15;2031-09-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-09-15;2031-09-15;2031-09-15;15312173013393300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-09-15;2031-09-15;2031-09-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-09-15;2031-09-15;2031-09-15;11644334749736500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-09-15;2031-09-15;2031-09-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-09-15;2031-09-15;2031-09-15;26933191916900600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-09-15;2031-09-15;2031-09-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-09-15;2031-09-15;2031-09-15;20297842408107500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-10-15;2031-10-15;2031-10-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-10-15;2031-10-15;2031-10-15;14111437641682700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-10-15;2031-10-15;2031-10-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-10-15;2031-10-15;2031-10-15;10731220418947600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-10-15;2031-10-15;2031-10-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-10-15;2031-10-15;2031-10-15;24821170574181500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-10-15;2031-10-15;2031-10-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-10-15;2031-10-15;2031-10-15;18706145571381300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-11-17;2031-11-17;2031-11-17;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-11-17;2031-11-17;2031-11-17;14752166685839400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-11-17;2031-11-17;2031-11-17;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-11-17;2031-11-17;2031-11-17;11218470887415600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-11-17;2031-11-17;2031-11-17;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-11-17;2031-11-17;2031-11-17;25948174448674800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-11-17;2031-11-17;2031-11-17;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-11-17;2031-11-17;2031-11-17;19555497074477200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2031-12-15;2031-12-15;2031-12-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2031-12-15;2031-12-15;2031-12-15;11851442181012300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2031-12-15;2031-12-15;2031-12-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2031-12-15;2031-12-15;2031-12-15;90125784173249100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2031-12-15;2031-12-15;2031-12-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2031-12-15;2031-12-15;2031-12-15;20845974407032700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2031-12-15;2031-12-15;2031-12-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2031-12-15;2031-12-15;2031-12-15;15710291771688600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-01-15;2032-01-15;2032-01-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-01-15;2032-01-15;2032-01-15;12395568629889800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-01-15;2032-01-15;2032-01-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-01-15;2032-01-15;2032-01-15;94263662259771300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-01-15;2032-01-15;2032-01-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-01-15;2032-01-15;2032-01-15;21803060123205200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-01-15;2032-01-15;2032-01-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-01-15;2032-01-15;2032-01-15;16431586711325100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-02-16;2032-02-16;2032-02-16;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-02-16;2032-02-16;2032-02-16;12045609788460500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-02-16;2032-02-16;2032-02-16;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-02-16;2032-02-16;2032-02-16;91602356189974300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-02-16;2032-02-16;2032-02-16;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-02-16;2032-02-16;2032-02-16;21187503557132800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-02-16;2032-02-16;2032-02-16;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-02-16;2032-02-16;2032-02-16;15967680680062100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-03-15;2032-03-15;2032-03-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-03-15;2032-03-15;2032-03-15;98762018175102200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-03-15;2032-03-15;2032-03-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-03-15;2032-03-15;2032-03-15;75104820144374200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-03-15;2032-03-15;2032-03-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-03-15;2032-03-15;2032-03-15;17371645339193900000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-03-15;2032-03-15;2032-03-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-03-15;2032-03-15;2032-03-15;13091909809740500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-04-15;2032-04-15;2032-04-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-04-15;2032-04-15;2032-04-15;10208115342262200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-04-15;2032-04-15;2032-04-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-04-15;2032-04-15;2032-04-15;77628898331576300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-04-15;2032-04-15;2032-04-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-04-15;2032-04-15;2032-04-15;17955461277933700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-04-15;2032-04-15;2032-04-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-04-15;2032-04-15;2032-04-15;13531894938738300000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-05-17;2032-05-17;2032-05-17;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-05-17;2032-05-17;2032-05-17;97870579531241800000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-05-17;2032-05-17;2032-05-17;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-05-17;2032-05-17;2032-05-17;74426914404354100000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-05-17;2032-05-17;2032-05-17;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-05-17;2032-05-17;2032-05-17;17214846640170400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-05-17;2032-05-17;2032-05-17;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-05-17;2032-05-17;2032-05-17;12973740552550500000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-06-15;2032-06-15;2032-06-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-06-15;2032-06-15;2032-06-15;81839120195087200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-06-15;2032-06-15;2032-06-15;91485255063491500000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-06-15;2032-06-15;2032-06-15;62235589314591200000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-06-15;2032-06-15;2032-06-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
11546256;1900-01-01;3;3;2032-06-15;2032-06-15;2032-06-15;14395009307931700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;4;2;2032-06-15;2032-06-15;2032-06-15;15947268176795600000;0.0000;0.0000;0.0000;0.552486187845304;0
11546256;1900-01-01;4;3;2032-06-15;2032-06-15;2032-06-15;10848607595310400000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;1;2;2032-07-15;2032-07-15;2032-07-15;1203021111822900000;0.0000;0.0000;0.0000;0.520833333333333;0
11546256;1900-01-01;1;3;2032-07-15;2032-07-15;2032-07-15;77612907029254600000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;2;2;2032-07-15;2032-07-15;2032-07-15;91485255063491600000;0.0000;0.0000;0.0000;0.529100529100526;0
11546256;1900-01-01;2;3;2032-07-15;2032-07-15;2032-07-15;59021712304211700000;0.0000;0.0000;0.0000;2.18;0
11546256;1900-01-01;3;2;2032-07-15;2032-07-15;2032-07-15;21160418221808600000;0.0000;0.0000;0.0000;0.531914893617022;0
